time,avg_queue,total_queue,icp,sas,ev_count,ev_speed,gwsr,cvdi
819.0,4.166666666666667,50.0,0.020833333333333332,1.0,0,0.0,1.0,53.365
820.0,4.166666666666667,50.0,0.020833333333333332,1.0,0,0.0,1.0,53.795
821.0,4.333333333333333,52.0,0.021666666666666667,1.0,0,0.0,1.0,54.375
822.0,4.333333333333333,52.0,0.021666666666666667,1.0,0,0.0,1.0,54.945
823.0,4.333333333333333,52.0,0.021666666666666667,1.0,0,0.0,1.0,55.85
824.0,4.333333333333333,52.0,0.021666666666666667,1.0,0,0.0,1.0,56.765
825.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,57.85
826.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,59.46
827.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,61.65
828.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,63.745
829.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,64.735
830.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,65.61
831.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,67.905
832.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,68.75
833.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,70.21
834.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,71.06
835.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,71.91
836.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,72.76
837.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,73.61
838.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,74.46
839.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,75.31
840.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,76.16
841.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,76.355
842.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,75.8
843.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,76.465
844.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,77.3
845.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,78.135
846.0,4.333333333333333,52.0,0.021666666666666667,1.0,0,0.0,1.0,78.86
847.0,4.333333333333333,52.0,0.021666666666666667,1.0,0,0.0,1.0,79.58
848.0,4.333333333333333,52.0,0.021666666666666667,1.0,0,0.0,1.0,80.495
849.0,4.333333333333333,52.0,0.021666666666666667,1.0,0,0.0,1.0,82.645
850.0,4.333333333333333,52.0,0.021666666666666667,1.0,0,0.0,1.0,84.06
851.0,4.333333333333333,52.0,0.021666666666666667,1.0,0,0.0,1.0,84.775
852.0,4.333333333333333,52.0,0.021666666666666667,1.0,0,0.0,1.0,85.595
853.0,4.416666666666667,53.0,0.022083333333333333,1.0,0,0.0,1.0,85.7
854.0,4.333333333333333,52.0,0.021666666666666667,1.0,0,0.0,1.0,85.055
855.0,4.333333333333333,52.0,0.021666666666666667,1.0,0,0.0,1.0,85.63
856.0,4.333333333333333,52.0,0.021666666666666667,1.0,0,0.0,1.0,86.435
857.0,4.333333333333333,52.0,0.021666666666666667,1.0,0,0.0,1.0,87.06
858.0,4.25,51.0,0.02125,1.0,0,0.0,1.0,86.04
859.0,4.166666666666667,50.0,0.020833333333333332,1.0,0,0.0,1.0,84.43
860.0,4.083333333333333,49.0,0.020416666666666666,1.0,0,0.0,1.0,82.38
861.0,4.0,48.0,0.02,1.0,0,0.0,1.0,80.29
862.0,4.0,48.0,0.02,1.0,0,0.0,1.0,78.06
863.0,4.0,48.0,0.02,1.0,0,0.0,1.0,77.115
864.0,4.0,48.0,0.02,1.0,0,0.0,1.0,76.435
865.0,4.166666666666667,50.0,0.020833333333333332,1.0,0,0.0,1.0,76.36
866.0,4.25,51.0,0.02125,1.0,0,0.0,1.0,77.495
867.0,4.333333333333333,52.0,0.021666666666666667,1.0,0,0.0,1.0,78.22
868.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,78.965
869.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,79.73
870.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,80.515
871.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,81.32
872.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,82.135
873.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,82.955
874.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,83.775
875.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,84.595
876.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,85.42
877.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,85.355
878.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,86.12
879.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,86.53
880.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,87.29
881.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,87.755
882.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,88.465
883.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,89.29
884.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,90.125
885.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,90.97
886.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,91.82
887.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,92.675
888.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,93.53
889.0,5.0,60.0,0.025,1.0,0,0.0,1.0,93.49
890.0,5.0,60.0,0.025,1.0,0,0.0,1.0,93.335
891.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,93.26
892.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,92.835
893.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,93.135
894.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,93.225
895.0,5.0,60.0,0.025,1.0,0,0.0,1.0,94.66
896.0,5.0,60.0,0.025,1.0,0,0.0,1.0,95.905
897.0,5.0,60.0,0.025,1.0,0,0.0,1.0,97.975
898.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,99.655
899.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,101.505
900.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,103.25
901.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,102.915
902.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,102.445
903.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,102.115
904.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,101.485
905.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,101.575
906.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,101.45
907.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,102.215
908.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,102.98
909.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,103.745
910.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,104.515
911.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,105.29
912.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,106.83
913.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,107.62
914.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,108.415
915.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,109.215
916.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,110.015
917.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,110.815
918.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,110.83
919.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,111.635
920.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,112.445
921.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,113.26
922.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,114.08
923.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,114.905
924.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,115.73
925.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,115.88
926.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,116.015
927.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,116.83
928.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,117.645
929.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,118.46
930.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,119.275
931.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,120.8
932.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,121.62
933.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,122.44
934.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,123.265
935.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,124.82
936.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,126.54
937.0,5.25,63.0,0.02625,1.0,0,0.0,1.0,127.395
938.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,128.26
939.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,129.135
940.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,130.015
941.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,129.995
942.0,5.25,63.0,0.02625,1.0,0,0.0,1.0,130.125
943.0,5.25,63.0,0.02625,1.0,0,0.0,1.0,131.015
944.0,5.25,63.0,0.02625,1.0,0,0.0,1.0,131.91
945.0,5.25,63.0,0.02625,1.0,0,0.0,1.0,132.81
946.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,133.65
947.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,134.49
948.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,135.325
949.0,5.25,63.0,0.02625,1.0,0,0.0,1.0,133.855
950.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,131.12
951.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,127.615
952.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,123.925
953.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,120.135
954.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,117.84
955.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,117.595
956.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,118.425
957.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,119.265
958.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,120.11
959.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,120.96
960.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,121.815
961.0,5.25,63.0,0.02625,1.0,0,0.0,1.0,122.435
962.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,123.085
963.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,123.545
964.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,124.385
965.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,125.225
966.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,126.065
967.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,127.31
968.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,128.385
969.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,129.51
970.0,5.25,63.0,0.02625,1.0,0,0.0,1.0,130.37
971.0,5.25,63.0,0.02625,1.0,0,0.0,1.0,131.235
972.0,5.25,63.0,0.02625,1.0,0,0.0,1.0,132.105
973.0,5.25,63.0,0.02625,1.0,0,0.0,1.0,132.685
974.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,133.305
975.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,133.745
976.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,134.48
977.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,135.185
978.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,135.945
979.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,136.83
980.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,137.715
981.0,5.0,60.0,0.025,1.0,0,0.0,1.0,138.34
982.0,5.0,60.0,0.025,1.0,0,0.0,1.0,138.955
983.0,5.0,60.0,0.025,1.0,0,0.0,1.0,139.56
984.0,5.0,60.0,0.025,1.0,0,0.0,1.0,140.155
985.0,5.0,60.0,0.025,1.0,0,0.0,1.0,140.74
986.0,5.0,60.0,0.025,1.0,0,0.0,1.0,141.475
987.0,5.0,60.0,0.025,1.0,0,0.0,1.0,142.3
988.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,143.13
989.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,143.965
990.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,144.805
991.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,145.435
992.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,146.065
993.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,146.69
994.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,147.31
995.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,147.925
996.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,148.75
997.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,149.575
998.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,150.4
999.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,151.225
1000.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,152.05
1001.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,152.875
1002.0,5.0,60.0,0.025,1.0,0,0.0,1.0,153.705
1003.0,5.0,60.0,0.025,1.0,0,0.0,1.0,154.54
1004.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,152.375
1005.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,147.21
1006.0,4.166666666666667,50.0,0.020833333333333332,1.0,0,0.0,1.0,139.67
1007.0,3.8333333333333335,46.0,0.019166666666666665,1.0,0,0.0,1.0,130.15
1008.0,3.8333333333333335,46.0,0.019166666666666665,1.0,0,0.0,1.0,119.095
1009.0,3.6666666666666665,44.0,0.018333333333333333,1.0,0,0.0,1.0,109.545
1010.0,3.6666666666666665,44.0,0.018333333333333333,1.0,0,0.0,1.0,101.875
1011.0,3.5,42.0,0.0175,1.0,0,0.0,1.0,94.82
1012.0,3.5,42.0,0.0175,1.0,0,0.0,1.0,89.7
1013.0,4.0,48.0,0.02,1.0,0,0.0,1.0,86.085
1014.0,4.0,48.0,0.02,1.0,0,0.0,1.0,83.94
1015.0,4.0,48.0,0.02,1.0,0,0.0,1.0,82.89
1016.0,4.333333333333333,52.0,0.021666666666666667,1.0,0,0.0,1.0,83.585
1017.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,84.31
1018.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,85.05
1019.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,85.805
1020.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,86.575
1021.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,87.35
1022.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,88.13
1023.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,88.915
1024.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,89.71
1025.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,90.515
1026.0,5.0,60.0,0.025,1.0,0,0.0,1.0,91.335
1027.0,5.0,60.0,0.025,1.0,0,0.0,1.0,92.165
1028.0,5.0,60.0,0.025,1.0,0,0.0,1.0,93.005
1029.0,5.0,60.0,0.025,1.0,0,0.0,1.0,93.85
1030.0,5.0,60.0,0.025,1.0,0,0.0,1.0,94.7
1031.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,94.045
1032.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,91.88
1033.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,88.065
1034.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,84.335
1035.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,81.89
1036.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,81.265
1037.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,80.42
1038.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,81.19
1039.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,81.965
1040.0,4.583333333333333,55.0,0.022916666666666665,1.0,0,0.0,1.0,81.235
1041.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,80.23
1042.0,4.416666666666667,53.0,0.022083333333333333,1.0,0,0.0,1.0,79.01
1043.0,4.416666666666667,53.0,0.022083333333333333,1.0,0,0.0,1.0,77.775
1044.0,4.416666666666667,53.0,0.022083333333333333,1.0,0,0.0,1.0,78.03
1045.0,4.583333333333333,55.0,0.022916666666666665,1.0,0,0.0,1.0,77.845
1046.0,4.5,54.0,0.0225,1.0,0,0.0,1.0,78.35
1047.0,4.583333333333333,55.0,0.022916666666666665,1.0,0,0.0,1.0,79.065
1048.0,4.583333333333333,55.0,0.022916666666666665,1.0,0,0.0,1.0,79.675
1049.0,4.583333333333333,55.0,0.022916666666666665,1.0,0,0.0,1.0,80.215
1050.0,4.583333333333333,55.0,0.022916666666666665,1.0,0,0.0,1.0,80.95
1051.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,81.695
1052.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,82.445
1053.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,83.2
1054.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,82.675
1055.0,4.75,57.0,0.02375,1.0,0,0.0,1.0,81.685
1056.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,80.55
1057.0,5.083333333333333,61.0,0.025416666666666667,1.0,0,0.0,1.0,79.415
1058.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,79.785
1059.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,80.125
1060.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,80.875
1061.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,82.135
1062.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,84.285
1063.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,85.285
1064.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,86.11
1065.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,87.075
1066.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,87.925
1067.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,88.775
1068.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,89.625
1069.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,90.48
1070.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,91.34
1071.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,92.205
1072.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,93.075
1073.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,93.95
1074.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,94.825
1075.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,95.7
1076.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,96.575
1077.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,97.455
1078.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,98.34
1079.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,99.23
1080.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,100.125
1081.0,5.416666666666667,65.0,0.027083333333333334,1.0,0,0.0,1.0,100.715
1082.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,100.0
1083.0,5.0,60.0,0.025,1.0,0,0.0,1.0,97.465
1084.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,94.21
1085.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,90.19
1086.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,86.58
1087.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,84.125
1088.0,5.0,60.0,0.025,1.0,0,0.0,1.0,83.4
1089.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,83.46
1090.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,84.28
1091.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,85.17
1092.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,86.035
1093.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,86.915
1094.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,87.8
1095.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,88.615
1096.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,89.475
1097.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,90.35
1098.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,91.225
1099.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,92.1
1100.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,92.98
1101.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,93.91
1102.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,93.405
1103.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,91.3
1104.0,5.0,60.0,0.025,1.0,0,0.0,1.0,87.69
1105.0,4.916666666666667,59.0,0.024583333333333332,1.0,0,0.0,1.0,83.09
1106.0,4.666666666666667,56.0,0.023333333333333334,1.0,0,0.0,1.0,78.09
1107.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,74.62
1108.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,72.685
1109.0,4.833333333333333,58.0,0.024166666666666666,1.0,0,0.0,1.0,72.255
1110.0,5.0,60.0,0.025,1.0,0,0.0,1.0,72.805
1111.0,5.0,60.0,0.025,1.0,0,0.0,1.0,73.615
1112.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,74.435
1113.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,75.315
1114.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,76.28
1115.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,77.32
1116.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,78.005
1117.0,5.0,60.0,0.025,1.0,0,0.0,1.0,77.005
1118.0,5.0,60.0,0.025,1.0,0,0.0,1.0,76.04
1119.0,5.0,60.0,0.025,1.0,0,0.0,1.0,75.115
1120.0,5.0,60.0,0.025,1.0,0,0.0,1.0,74.25
1121.0,5.0,60.0,0.025,1.0,0,0.0,1.0,73.575
1122.0,5.0,60.0,0.025,1.0,0,0.0,1.0,74.4
1123.0,5.0,60.0,0.025,1.0,0,0.0,1.0,75.225
1124.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,76.055
1125.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,76.89
1126.0,5.0,60.0,0.025,1.0,0,0.0,1.0,77.715
1127.0,5.166666666666667,62.0,0.025833333333333333,1.0,0,0.0,1.0,78.545
1128.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,79.385
1129.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,79.78
1130.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,80.07
1131.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,80.07
1132.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,80.85
1133.0,5.333333333333333,64.0,0.02666666666666667,1.0,0,0.0,1.0,81.165
1134.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,82.02
1135.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,82.88
1136.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,83.745
1137.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,84.615
1138.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,85.49
1139.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,86.365
1140.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,87.24
1141.0,5.666666666666667,68.0,0.028333333333333332,1.0,0,0.0,1.0,87.465
1142.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,88.175
1143.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,88.785
1144.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,89.645
1145.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,89.13
1146.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,89.985
1147.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,90.84
1148.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,93.085
1149.0,5.5,66.0,0.0275,1.0,0,0.0,1.0,93.945
1150.0,5.666666666666667,68.0,0.028333333333333332,1.0,0,0.0,1.0,95.1
1151.0,5.666666666666667,68.0,0.028333333333333332,1.0,0,0.0,1.0,96.18
1152.0,5.833333333333333,70.0,0.029166666666666667,1.0,0,0.0,1.0,97.775
1153.0,6.0,72.0,0.03,1.0,0,0.0,1.0,97.97
1154.0,5.833333333333333,70.0,0.029166666666666667,1.0,0,0.0,1.0,98.66
1155.0,5.833333333333333,70.0,0.029166666666666667,1.0,0,0.0,1.0,99.255
1156.0,5.833333333333333,70.0,0.029166666666666667,1.0,0,0.0,1.0,98.735
1157.0,5.833333333333333,70.0,0.029166666666666667,1.0,0,0.0,1.0,98.635
1158.0,6.0,72.0,0.03,1.0,0,0.0,1.0,99.54
1159.0,6.0,72.0,0.03,1.0,0,0.0,1.0,100.45
1160.0,6.0,72.0,0.03,1.0,0,0.0,1.0,101.365
1161.0,6.0,72.0,0.03,1.0,0,0.0,1.0,102.285
1162.0,6.0,72.0,0.03,1.0,0,0.0,1.0,103.21
1163.0,6.0,72.0,0.03,1.0,0,0.0,1.0,104.135
1164.0,6.0,72.0,0.03,1.0,0,0.0,1.0,105.06
1165.0,6.166666666666667,74.0,0.030833333333333334,1.0,0,0.0,1.0,105.245
1166.0,6.083333333333333,73.0,0.030416666666666668,1.0,0,0.0,1.0,103.935
1167.0,6.0,72.0,0.03,1.0,0,0.0,1.0,101.085
1168.0,5.75,69.0,0.02875,1.0,0,0.0,1.0,97.175
